date,open,close,high,low,volume,ask_close,bid_close,ask_open,bid_open
2019-04-18,290.1,290.02,290.32,288.66,59329691.0,290.03,290.02,290.13,290.1
2019-04-22,289.17,290.27,290.435,289.07,34511377.0,290.46,290.44,289.17,289.15
2019-04-23,290.68,292.88,293.14,290.42,48430503.0,292.88,292.87,290.68,290.67
2019-04-24,292.79,292.23,293.16,292.07,39299482.0,292.53,292.52,292.77,292.76
2019-04-25,292.12,292.05,292.78,290.73,47277424.0,291.99,291.98,292.13,292.12
2019-04-26,292.1,293.41,293.49,291.2401,39605852.0,293.38,293.37,292.12,292.1
2019-04-29,293.51,293.87,294.45,293.41,53935244.0,293.6,293.59,293.51,293.51
2019-04-30,293.49,294.02,294.34,291.92,71515161.0,294.35,294.33,293.49,293.48
2019-05-01,294.72,291.81,294.95,291.8,59678750.0,291.63,291.62,294.72,294.71
2019-05-02,291.68,291.18,292.7,289.52,60274563.0,290.94,290.92,291.68,291.67
2019-05-03,292.82,294.03,294.34,292.56,46246180.0,294.04,294.03,292.83,292.82
2019-05-06,289.25,292.82,293.31,288.9,91813841.0,292.71,292.69,289.26,289.24
2019-05-07,290.15,287.93,290.81,285.81,124876439.0,288.48,288.46,290.15,290.12
2019-05-08,287.53,287.53,289.43,286.87,76152692.0,288.08,288.06,287.56,287.52
2019-05-09,285.23,286.66,287.33,283.3,91550085.0,286.82,286.8,285.24,285.23
2019-05-10,285.62,288.1,288.94,282.3,97146416.0,288.07,288.05,285.65,285.62
2019-05-13,282.42,280.86,283.49,279.93,108485990.0,280.42,280.41,282.42,282.41
2019-05-14,281.99,283.4,285.1,281.85,70267056.0,283.57,283.55,282.02,282.01
2019-05-15,281.59,285.06,285.77,281.36,64315941.0,285.23,285.21,281.6,281.58
2019-05-16,285.84,287.7,289.21,285.76,64062055.0,287.73,287.71,285.82,285.8
2019-05-17,285.14,285.84,288.6,285.13,85672575.0,286.0,285.99,285.14,285.14
2019-05-20,284.06,283.95,285.43,283.12,55233651.0,284.29,284.28,284.07,284.07
2019-05-21,285.83,286.51,286.93,285.55,41915699.0,286.58,286.57,285.82,285.8
2019-05-22,285.45,285.63,286.69,285.1,43695893.0,285.65,285.64,285.45,285.44
2019-05-23,283.16,282.14,283.21,280.57,83823049.0,282.11,282.1,283.21,283.2
2019-05-24,283.74,282.78,284.2,282.09,48940755.0,283.12,283.11,283.75,283.74
2019-05-28,283.09,280.15,284.15,280.13,63470977.0,280.68,280.67,283.1,283.09
2019-05-29,278.91,278.27,279.36,276.71,93699536.0,278.14,278.13,278.93,278.91
2019-05-30,279.11,279.03,280.04,277.805,55602466.0,279.16,279.14,279.11,279.1
2019-05-31,276.2,275.27,277.12,275.24,72421667.0,275.38,275.37,276.22,276.2
2019-06-03,275.31,274.57,276.5521,273.09,86382553.0,275.11,275.1,275.31,275.3
2019-06-04,277.12,280.53,280.68,276.62,67391653.0,280.7,280.69,277.11,277.1
2019-06-05,282.33,282.96,282.99,280.32,62220032.0,282.95,282.95,282.33,282.31
2019-06-06,283.29,284.8,285.55,282.57,63771531.0,284.66,284.64,283.31,283.3
2019-06-07,285.93,287.65,288.85,285.74,64259229.0,287.72,287.71,285.95,285.93
2019-06-10,289.37,288.97,290.82,288.8734,53731765.0,289.1,289.09,289.35,289.34
2019-06-11,290.99,288.9,291.4,288.1805,47757967.0,288.85,288.84,290.99,290.97
2019-06-12,288.64,288.39,289.26,287.815,40184291.0,288.39,288.38,288.66,288.64
2019-06-13,289.4,289.58,289.98,288.62,43591970.0,289.58,289.57,289.42,289.4
2019-06-14,289.26,289.26,289.93,288.41,45584279.0,289.51,289.49,289.27,289.26
2019-06-17,289.52,289.37,290.22,289.18,34965328.0,289.54,289.53,289.52,289.52
2019-06-18,291.39,292.4,293.57,290.99,77173860.0,292.42,292.41,291.39,291.36
2019-06-19,292.55,293.06,293.65,291.47,72707981.0,293.21,293.2,292.55,292.53
2019-06-20,296.04,295.86,296.3093,293.1255,99122511.0,295.86,295.84,296.05,296.04
2019-06-21,294.13,294.0,295.52,293.76,67314841.0,294.34,294.33,294.14,294.13
2019-06-24,294.23,293.64,294.58,293.47,42321328.0,293.72,293.71,294.24,294.21
2019-06-25,293.7,290.76,293.73,290.64,71945047.0,290.8,290.79,293.7,293.68
2019-06-26,291.75,290.47,292.31,290.345,44476662.0,290.48,290.47,291.75,291.74
2019-06-27,291.31,291.5,292.06,290.89,33810285.0,291.89,291.87,291.32,291.31
2019-06-28,292.58,293.0,293.55,292.01,50808215.0,293.87,293.86,292.58,292.57
2019-07-01,296.68,295.66,296.92,294.33,62033941.0,295.48,295.47,296.68,296.66
2019-07-02,295.61,296.43,296.49,291.21,55136126.0,296.68,296.67,295.62,295.61
2019-07-03,297.18,298.8,298.82,297.02,30803118.0,298.8,298.79,297.19,297.18
2019-07-05,297.44,298.46,298.64,296.01,43829711.0,298.05,298.04,297.45,297.44
2019-07-08,297.01,296.82,297.35,296.22,41878733.0,296.85,296.84,297.03,297.01
2019-07-09,295.54,297.19,297.52,295.48,35654190.0,297.18,297.17,295.53,295.53
2019-07-10,298.37,298.61,299.66,297.78,47990160.0,298.69,298.67,298.4,298.37
2019-07-11,299.32,299.31,299.58,298.2,46095474.0,299.29,299.28,299.32,299.3
2019-07-12,299.85,300.65,300.73,299.51,35388261.0,300.65,300.64,299.87,299.85
2019-07-15,301.13,300.75,301.13,300.19,28306222.0,300.66,300.64,301.13,301.12
2019-07-16,300.65,299.71,300.88,299.44,35655139.0,299.69,299.68,300.66,300.65
2019-07-17,299.75,297.74,299.93,297.74,35214513.0,297.7,297.69,299.76,299.75
2019-07-18,297.19,298.83,299.25,296.7,46487367.0,299.02,299.0,297.2,297.19
2019-07-19,300.04,297.17,300.07,296.96,62966814.0,296.95,296.94,300.04,300.02
2019-07-22,297.61,297.9,298.5,297.04,36645803.0,298.09,298.07,297.63,297.62
2019-07-23,299.14,300.03,300.03,298.22,40048958.0,299.93,299.92,299.15,299.13
2019-07-24,299.19,301.44,301.44,299.09,38711420.0,301.4,301.38,299.19,299.18
2019-07-25,300.94,300.0,301.0,299.11,46014711.0,300.19,300.16,300.97,300.94
2019-07-26,300.76,302.01,302.23,300.62,36741194.0,301.77,301.75,300.76,300.74
2019-07-29,301.88,301.46,302.01,300.85,35677027.0,301.5,301.49,301.88,301.86
2019-07-30,299.91,300.72,301.17,299.49,40530555.0,300.67,300.66,299.93,299.89
2019-07-31,300.99,297.43,301.2,295.2,93875340.0,297.42,297.41,301.0,300.98
2019-08-01,297.6,294.84,300.87,293.96,127976327.0,295.06,295.05,297.6,297.59
2019-08-02,293.85,292.62,294.12,290.9,97601723.0,292.54,292.52,293.86,293.83
2019-08-05,288.09,283.82,288.21,281.72,153503667.0,283.26,283.24,288.09,288.08
2019-08-06,285.91,287.8,288.04,284.28,100141182.0,287.5,287.49,285.91,285.9
2019-08-07,284.4,287.97,288.82,282.04,113323064.0,287.84,287.83,284.41,284.4
2019-08-08,289.62,293.62,293.62,289.01,71818335.0,293.65,293.63,289.62,289.61
2019-08-09,292.58,291.62,293.24,289.65,82909441.0,291.66,291.65,292.58,292.57
2019-08-12,289.96,288.12,290.57,287.02,55288956.0,288.03,288.02,289.96,289.93
2019-08-13,287.74,292.55,294.15,287.36,82785229.0,292.79,292.78,287.74,287.73
2019-08-14,288.07,283.9,288.74,283.76,116557516.0,283.67,283.66,288.06,288.04
2019-08-15,284.88,284.65,285.64,282.39,82276539.0,284.84,284.84,284.9,284.88
2019-08-16,286.48,288.85,289.33,284.7138,67856854.0,288.78,288.76,286.48,286.44
2019-08-19,292.19,292.33,293.08,291.44,47420785.0,292.08,292.05,292.18,292.17
2019-08-20,291.77,290.09,292.36,289.95,45715762.0,289.92,289.9,291.79,291.77
2019-08-21,292.48,292.45,292.86,291.72,45122693.0,292.69,292.67,292.48,292.46
2019-08-22,293.23,292.36,293.93,290.4,46138000.0,292.25,292.24,293.23,293.21
2019-08-23,290.92,284.85,292.76,283.47,122796560.0,285.65,285.64,290.94,290.92
2019-08-26,287.27,288.0,288.0,285.58,62037602.0,288.32,288.32,287.27,287.25
2019-08-27,289.54,286.87,289.95,286.03,59912293.0,286.77,286.75,289.54,289.52
2019-08-28,286.14,288.89,289.07,285.25,54244645.0,288.95,288.94,286.15,286.13
2019-08-29,291.72,292.58,293.16,290.61,49144291.0,292.61,292.6,291.74,291.72
2019-08-30,294.22,292.45,294.2399,291.42,54447694.0,292.22,292.2,294.22,294.22
2019-09-03,290.57,290.74,291.58,289.27,56994687.0,290.88,290.86,290.57,290.56
2019-09-04,293.14,294.04,294.055,292.31,40758757.0,293.95,293.93,293.14,293.13
2019-09-05,296.79,297.82,298.83,296.64,73342679.0,297.59,297.58,296.79,296.78
2019-09-06,298.17,298.05,298.76,297.42,41573774.0,298.07,298.06,298.18,298.17
2019-09-09,299.14,298.2,299.24,297.16,46362105.0,298.03,298.02,299.15,299.14
2019-09-10,297.36,298.13,298.2,295.97,51215974.0,298.08,298.06,297.37,297.34
2019-09-11,298.47,300.25,300.34,297.75,56267464.0,300.36,300.35,298.47,298.44
2019-09-12,301.25,301.29,302.46,300.41,66039793.0,301.52,301.49,301.25,301.24
2019-09-13,301.78,301.09,302.17,300.68,54314608.0,300.95,300.94,301.79,301.77
2019-09-16,299.84,300.16,300.65,299.45,48748996.0,300.28,300.27,299.84,299.81
2019-09-17,299.94,300.92,301.02,299.75,34938092.0,300.87,300.86,299.94,299.93
2019-09-18,300.49,301.1,301.22,298.24,66710009.0,301.15,301.13,300.5,300.49
2019-09-19,301.53,301.08,302.63,300.7103,70296561.0,301.07,301.05,301.55,301.53
2019-09-20,300.36,298.28,300.67,297.41,78174192.0,297.84,297.82,300.38,300.36
2019-09-23,297.55,298.21,299.0,297.27,38008754.0,298.6,298.59,297.57,297.55
2019-09-24,299.41,295.87,299.84,294.81,87145757.0,296.04,296.03,299.41,299.39
2019-09-25,295.96,297.62,298.11,294.33,61572637.0,297.49,297.48,295.96,295.94
2019-09-26,297.63,297.0,297.86,295.45,50118659.0,297.1,297.09,297.65,297.63
2019-09-27,297.83,295.4,297.9465,293.69,68397811.0,295.43,295.41,297.84,297.83
2019-09-30,295.97,296.77,297.55,295.92,43323274.0,297.38,297.37,295.96,295.95
2019-10-01,297.74,293.24,298.455,293.0,80824855.0,293.07,293.05,297.74,297.73
2019-10-02,291.5,288.06,291.51,286.64,111143217.0,287.52,287.51,291.52,291.51
2019-10-03,287.81,290.42,290.45,284.82,79326448.0,290.43,290.42,287.83,287.82
2019-10-04,291.14,294.35,294.63,291.08,55557932.0,294.51,294.48,291.16,291.15
2019-10-07,293.47,293.08,295.26,292.77,53921488.0,292.93,292.92,293.49,293.48
2019-10-08,291.04,288.53,291.85,288.49,84776576.0,288.65,288.64,291.04,291.03
2019-10-09,290.75,291.27,292.3,290.06,56978801.0,291.24,291.22,290.75,290.73
2019-10-10,291.18,293.24,294.21,291.0,50766035.0,293.36,293.35,291.18,291.14
2019-10-11,296.27,296.28,298.74,296.1448,83820257.0,296.49,296.48,296.26,296.25
2019-10-14,295.93,295.95,296.67,295.57,34283001.0,296.04,296.03,295.93,295.9
2019-10-15,297.1,298.88,299.7,296.97,41235078.0,298.97,298.95,297.1,297.07
2019-10-16,298.37,298.4,299.16,297.92,44897374.0,298.58,298.57,298.37,298.34
2019-10-17,299.68,299.28,300.24,298.515,42312540.0,299.19,299.16,299.68,299.67
2019-10-18,298.69,297.97,299.395,296.99,54070860.0,298.32,298.31,298.68,298.66
2019-10-21,299.42,299.99,300.21,298.935,32603725.0,300.04,300.02,299.42,299.4
2019-10-22,300.58,299.01,300.9,298.91,45947984.0,298.99,298.98,300.58,300.56
2019-10-23,298.73,299.88,299.94,298.495,29188260.0,299.97,299.94,298.73,298.72
2019-10-24,300.91,300.37,301.07,299.4601,31782701.0,300.04,300.02,300.91,300.9
2019-10-25,299.74,301.6,302.2,299.69,39378037.0,301.53,301.5,299.76,299.74
2019-10-28,302.94,303.3,303.85,302.91,36107178.0,303.16,303.15,302.94,302.92
2019-10-29,303.0,303.21,304.23,302.86,40283652.0,303.04,303.02,303.01,303.0
2019-10-30,303.43,304.14,304.55,301.99,43857014.0,304.34,304.33,303.43,303.42
2019-10-31,304.13,303.33,304.13,301.73,59102155.0,303.45,303.44,304.14,304.1
2019-11-01,304.92,306.14,306.19,304.74,60793819.0,306.02,306.01,304.92,304.9
2019-11-04,307.85,307.37,308.0,306.96,53209365.0,307.39,307.38,307.86,307.85
2019-11-05,307.59,307.03,307.9195,306.71,39240446.0,306.94,306.93,307.58,307.58
2019-11-06,307.03,307.1,307.4,306.06,42932556.0,307.27,307.26,307.03,307.02
2019-11-07,308.57,308.18,309.65,307.66,50414132.0,308.24,308.23,308.58,308.57
2019-11-08,307.8,308.94,308.97,307.03,40784762.0,308.89,308.88,307.81,307.8
2019-11-11,307.42,308.35,308.94,307.27,32957703.0,308.41,308.4,307.42,307.41
2019-11-12,308.75,309.0,309.99,307.7,41980573.0,308.91,308.91,308.74,308.72
2019-11-13,307.91,309.1,309.54,307.66,49836026.0,309.27,309.25,307.91,307.9
2019-11-14,308.79,309.55,309.64,308.09,45572098.0,309.71,309.7,308.79,308.77
2019-11-15,311.02,311.79,311.84,310.26,55429222.0,311.63,311.62,311.02,311.01
2019-11-18,311.53,312.02,312.28,311.03,43186430.0,312.02,312.02,311.55,311.53
2019-11-19,312.68,311.93,312.69,311.22,62302932.0,311.84,311.83,312.69,312.66
2019-11-20,311.28,310.77,311.85,309.06,71730187.0,310.78,310.76,311.31,311.28
2019-11-21,310.89,310.27,311.01,309.39,45060095.0,310.47,310.45,310.89,310.87
2019-11-22,311.09,310.96,311.24,309.85,38456919.0,311.11,311.09,311.09,311.08
2019-11-25,311.98,313.37,313.37,311.98,41902967.0,313.22,313.21,311.98,311.97
2019-11-26,313.41,314.08,314.28,313.06,34023215.0,314.32,314.3,313.43,313.41
2019-11-27,314.61,315.48,315.48,314.37,39523769.0,315.4,315.39,314.63,314.61
2019-11-29,314.86,314.31,315.13,314.06,31809820.0,314.43,314.4,314.87,314.86
2019-12-02,314.59,311.64,314.66,311.17,69637690.0,311.59,311.58,314.6,314.59
2019-12-03,308.65,309.55,309.64,307.13,65430618.0,309.4,309.39,308.66,308.65
2019-12-04,310.7,311.46,312.12,310.32,39371307.0,311.13,311.12,310.69,310.68
2019-12-05,312.23,312.02,312.25,310.58,36323964.0,311.92,311.91,312.24,312.23
2019-12-06,314.12,314.87,315.31,314.11,42999253.0,314.75,314.75,314.11,314.1
2019-12-09,314.44,313.88,315.18,313.8,31241540.0,313.64,313.62,314.44,314.41
2019-12-10,313.82,313.53,314.55,312.81,41507485.0,313.72,313.71,313.85,313.82
2019-12-11,314.03,314.42,314.7,313.595,46166623.0,314.55,314.54,314.06,314.05
2019-12-12,314.43,317.13,317.99,314.17,87843574.0,316.9,316.87,314.43,314.42
2019-12-13,316.87,317.32,318.67,316.02,67592833.0,317.35,317.33,316.87,316.86
2019-12-16,319.22,319.5,320.15,319.17,65965624.0,319.62,319.6,319.18,319.18
2019-12-17,319.92,319.57,320.25,319.48,49726471.0,319.57,319.55,319.92,319.88
2019-12-18,320.0,319.59,320.25,319.53,43576297.0,319.8,319.78,320.03,319.99
2019-12-19,319.8,320.9,320.98,319.75,73963386.0,321.07,321.06,319.8,319.79
2019-12-20,320.46,320.73,321.45,320.37,128306293.0,321.0,320.98,320.5,320.49
2019-12-23,321.59,321.22,321.65,321.06,42457273.0,321.33,321.31,321.6,321.58
2019-12-24,321.47,321.23,321.52,320.9,15915087.0,321.3,321.29,321.48,321.46
2019-12-26,321.65,322.94,322.95,321.64,28156337.0,322.89,322.87,321.66,321.64
2019-12-27,323.74,322.86,323.8,322.28,39713112.0,322.6,322.59,323.75,323.74
2019-12-30,322.95,321.08,323.1,320.55,46584267.0,321.23,321.22,322.98,322.95
2019-12-31,320.53,321.86,322.13,320.15,41764368.0,322.24,322.22,320.52,320.51
2020-01-02,323.54,324.87,324.89,322.53,48872984.0,324.72,324.7,323.55,323.53
2020-01-03,321.16,322.41,323.64,321.1,66032068.0,322.66,322.65,321.16,321.12
2020-01-06,320.49,323.64,323.73,320.36,43404459.0,323.48,323.48,320.49,320.48
2020-01-07,323.02,322.73,323.54,322.24,34222115.0,322.57,322.56,323.02,323.01
2020-01-08,322.94,324.45,325.78,322.67,56435795.0,324.88,324.86,322.95,322.95
2020-01-09,326.16,326.65,326.73,325.52,43582422.0,326.66,326.64,326.16,326.16
2020-01-10,327.2899,325.71,327.46,325.2,46911397.0,325.58,325.57,327.29,327.27
2020-01-13,326.39,327.95,327.96,325.92,41504342.0,327.93,327.91,326.4,326.39
2020-01-14,327.47,327.45,328.62,326.844,53863787.0,327.88,327.86,327.47,327.47
2020-01-15,327.35,328.19,329.02,327.26,58925344.0,328.35,328.34,327.35,327.34
2020-01-16,329.7,330.92,330.92,329.45,48790674.0,330.79,330.77,329.7,329.69
2020-01-17,331.7,331.95,332.18,331.07,74638282.0,331.62,331.61,331.7,331.69
2020-01-21,330.9,331.3,332.18,330.82,64996293.0,331.15,331.13,330.9,330.89
2020-01-22,332.24,331.34,332.95,331.17,45896387.0,331.29,331.28,332.24,332.23
2020-01-23,330.63,331.72,331.92,329.41,43636967.0,331.88,331.87,330.63,330.61
2020-01-24,332.44,328.77,332.53,327.36,77400315.0,328.85,328.84,332.44,332.43
2020-01-27,323.03,323.5,325.12,322.66,71990922.0,323.38,323.37,323.03,323.02
2020-01-28,325.06,326.89,327.85,324.55,56056092.0,327.12,327.1,325.07,325.06
2020-01-29,328.38,326.62,328.63,326.4,43765190.0,326.75,326.73,328.38,328.37
2020-01-30,324.36,327.68,327.91,323.54,67607425.0,328.34,328.33,324.36,324.35
2020-01-31,327.0,321.73,327.17,320.73,95266998.0,322.23,322.21,326.99,326.99
2020-02-03,323.35,324.12,326.16,323.22,58991538.0,323.99,323.98,323.35,323.35
2020-02-04,328.07,329.06,330.01,327.72,52763408.0,329.07,329.05,328.08,328.07
2020-02-05,332.27,332.86,333.09,330.67,55979906.0,332.82,332.8,332.29,332.26
2020-02-06,333.91,333.98,334.19,332.8,42537039.0,333.9,333.88,333.92,333.91
2020-02-07,332.82,332.2,333.62,331.6,52865256.0,332.01,331.99,332.83,332.82
2020-02-10,331.23,334.68,334.75,331.19,38073048.0,334.8,334.79,331.23,331.23
2020-02-11,336.16,335.26,337.02,334.75,48321600.0,335.29,335.28,336.17,336.16
2020-02-12,336.83,337.42,337.65,336.43,35981275.0,337.45,337.42,336.83,336.82
2020-02-13,335.8621,337.06,338.12,335.56,46408991.0,337.16,337.15,335.87,335.84
2020-02-14,337.51,337.6,337.73,336.2,50937904.0,337.6,337.59,337.47,337.44
2020-02-18,336.51,336.73,337.17,335.21,48457461.0,336.78,336.78,336.52,336.51
2020-02-19,337.79,338.34,339.08,337.48,39940397.0,338.49,338.48,337.77,337.76
2020-02-20,337.7423,336.95,338.64,333.6817,68495152.0,336.86,336.84,337.75,337.73
2020-02-21,335.47,333.48,335.81,332.58,102324005.0,333.7,333.69,335.49,335.46
2020-02-24,323.14,322.42,325.85,321.24,133548762.0,322.32,322.31,323.15,323.14
2020-02-25,323.94,312.65,324.61,311.69,192799901.0,313.19,313.15,323.95,323.92
2020-02-26,314.18,311.5,318.11,310.7,175605611.0,310.93,310.92,314.19,314.19
2020-02-27,305.46,297.51,309.65,297.51,248247981.0,296.46,296.44,305.48,305.46
2020-02-28,288.7,296.26,296.33,285.54,332833776.0,298.1,298.07,288.77,288.69
2020-03-02,298.21,309.09,309.16,294.46,200212800.0,308.3,308.29,298.25,298.22
2020-03-03,309.5,300.24,313.84,297.57,269949190.0,301.19,301.08,309.5,309.49
2020-03-04,306.12,312.86,313.1,303.33,146424323.0,311.77,311.74,306.12,306.11
2020-03-05,304.98,302.46,308.47,300.01,156218451.0,301.89,301.85,304.99,304.98
2020-03-06,293.15,297.46,298.78,290.23,195963550.0,296.22,296.2,293.18,293.14
2020-03-09,275.3,274.23,284.19,273.45,268154561.0,274.76,274.75,275.35,275.29
2020-03-10,284.64,288.42,288.52,273.5,245200719.0,287.37,287.35,284.62,284.51
2020-03-11,280.7,274.36,281.94,270.88,229022266.0,275.21,275.2,280.7,280.64
2020-03-12,256.0,248.11,266.66,247.68,329929550.0,248.29,248.22,256.0,255.99
2020-03-13,263.09,269.32,271.08,249.58,274276898.0,270.43,270.37,263.09,263.02
2020-03-16,241.18,239.85,256.9,237.36,254986726.0,241.33,241.24,241.18,240.82
2020-03-17,245.04,252.8,256.17,237.07,223572825.0,251.51,251.5,245.04,245.03
2020-03-18,236.25,240.0,248.37,228.02,286666167.0,241.89,241.82,236.25,236.24
2020-03-19,239.25,240.51,247.38,232.22,248239313.0,239.13,239.07,239.26,239.25
2020-03-20,242.53,229.6272,244.47,228.5,298814237.0,228.57,228.52,242.57,242.43
2020-03-23,228.19,222.95,229.39,218.26,268418779.0,221.91,221.85,228.28,228.15
2020-03-24,234.42,243.15,244.1,233.8,207669321.0,243.92,243.86,234.43,234.42
2020-03-25,244.87,246.79,256.35,239.75,265923617.0,247.68,247.62,244.87,244.83
2020-03-26,249.52,261.2,262.8,249.05,212830297.0,261.31,261.25,249.53,249.52
2020-03-27,253.27,253.42,260.81,251.05,187481569.0,252.61,252.55,253.3,253.24
2020-03-30,255.7,261.65,262.43,253.53,137511216.0,261.11,261.1,255.71,255.7
2020-03-31,260.56,257.75,263.33,256.22,158713635.0,257.34,257.31,260.58,260.57
2020-04-01,247.98,246.15,251.44,243.9,166355358.0,245.45,245.42,247.98,247.96
2020-04-02,245.19,251.93,252.68,244.59,151733526.0,251.69,251.68,245.19,245.19
2020-04-03,250.76,247.95,253.32,245.22,115368704.0,248.21,248.19,250.77,250.73
2020-04-06,257.84,264.74,267.0,256.725,156291052.0,264.36,264.35,257.87,257.81
2020-04-07,274.21,265.18,275.03,264.89,172555826.0,265.19,265.15,274.22,274.21
2020-04-08,267.96,274.03,276.0,265.56,133715550.0,273.93,273.91,267.94,267.92
2020-04-09,277.58,278.2,281.2,275.47,156354804.0,278.07,278.06,277.58,277.53
2020-04-13,277.14,275.66,277.51,271.41,100964317.0,275.84,275.83,277.15,277.14
2020-04-14,280.98,283.79,284.9,279.91,118767160.0,283.8,283.78,280.94,280.93
2020-04-15,277.57,277.76,279.59,275.46,105532199.0,277.86,277.84,277.57,277.56
2020-04-16,279.15,279.1,280.03,275.76,107558670.0,279.14,279.12,279.15,279.08
2020-04-17,285.38,286.64,287.3,282.4,126420530.0,286.6,286.58,285.37,285.37
2020-04-20,282.61,281.59,286.29,281.35,86163332.0,281.84,281.82,282.61,282.6
2020-04-21,276.73,273.04,278.04,272.02,110108290.0,273.61,273.59,276.73,276.66
2020-04-22,278.35,279.1,281.0,276.91,80200801.0,278.99,278.97,278.35,278.32
2020-04-23,280.49,279.08,283.94,278.75,95150055.0,278.82,278.8,280.5,280.49
2020-04-24,280.73,282.97,283.7,278.5,71460460.0,283.21,283.19,280.77,280.73
2020-04-27,285.12,287.05,288.27,284.62,66681768.0,287.14,287.13,285.12,285.08
2020-04-28,291.02,285.73,291.4,285.4,95117536.0,285.98,285.97,291.02,291.02
2020-04-29,291.53,293.21,294.88,290.41,101039413.0,293.56,293.55,291.54,291.53
2020-04-30,291.71,290.48,292.235,288.59,104130419.0,289.87,289.87,291.71,291.69
2020-05-01,285.31,282.79,286.04,281.52,110260863.0,282.87,282.85,285.31,285.27
2020-05-04,280.74,283.57,283.9,279.13,68851512.0,283.47,283.46,280.75,280.71
2020-05-05,286.64,286.19,289.25,285.75,70774212.0,286.21,286.19,286.65,286.62
2020-05-06,288.04,284.25,288.46,283.78,64197549.0,283.95,283.94,288.03,288.02
2020-05-07,287.75,287.68,289.78,287.13,67644433.0,287.81,287.8,287.76,287.74
2020-05-08,291.09,292.44,292.95,287.68,60973463.0,292.85,292.83,291.1,291.08
2020-05-11,290.34,292.5,294.0,289.88,61588810.0,292.66,292.65,290.34,290.31
2020-05-12,293.79,286.67,294.24,286.52,80483264.0,286.41,286.4,293.78,293.77
2020-05-13,286.06,281.6,287.19,278.965,123000172.0,281.39,281.37,286.06,286.05
2020-05-14,278.95,284.97,285.11,272.99,107976968.0,285.14,285.12,278.95,278.94
2020-05-15,282.37,286.28,286.33,281.34,90315520.0,286.01,285.99,282.41,282.37
2020-05-18,293.05,295.0,296.75,292.7,99038476.0,295.07,295.05,293.08,293.04
2020-05-19,294.35,291.97,296.205,291.95,77545361.0,291.95,291.93,294.35,294.34
2020-05-20,295.82,296.93,297.87,295.57,67020945.0,297.13,297.11,295.82,295.78
2020-05-21,296.79,294.88,297.67,293.6886,67803599.0,294.9,294.88,296.79,296.75
2020-05-22,294.57,295.44,295.63,293.22,52887855.0,295.5,295.49,294.57,294.53
2020-05-26,301.93,299.08,302.19,298.69,79057712.0,299.39,299.37,301.94,301.93
2020-05-27,302.12,303.53,303.57,296.87,90684113.0,303.35,303.34,302.13,302.1
2020-05-28,304.65,302.97,306.84,302.24,78703937.0,303.46,303.44,304.69,304.65
2020-05-29,302.46,304.32,304.96,299.47,100876074.0,304.75,304.72,302.47,302.45
2020-06-01,303.62,305.55,306.205,303.06,45696762.0,305.37,305.35,303.63,303.61
2020-06-02,306.55,308.08,308.13,305.1,65549118.0,308.01,308.01,306.55,306.54
2020-06-03,310.24,312.18,313.22,309.94,77858596.0,312.1,312.09,310.24,310.23
2020-06-04,311.11,311.36,313.0,309.08,67242069.0,311.35,311.32,311.11,311.08
2020-06-05,317.23,319.34,321.275,317.16,121085040.0,319.37,319.36,317.27,317.23
2020-06-08,320.22,323.2,323.41,319.63,63566434.0,323.13,323.12,320.25,320.22
2020-06-09,320.3,320.79,322.365,319.36,66824189.0,320.93,320.92,320.29,320.28
2020-06-10,321.42,319.0,322.39,318.2209,82593829.0,318.58,318.57,321.41,321.4
2020-06-11,311.46,300.61,312.15,300.01,180604876.0,301.17,301.15,311.48,311.45
2020-06-12,308.24,304.21,309.08,298.6,166412716.0,303.92,303.89,308.24,308.2
2020-06-15,298.02,307.05,308.28,296.74,122196129.0,307.5,307.48,298.02,298.02
2020-06-16,315.48,312.96,315.64,307.67,120119282.0,312.95,312.91,315.5,315.47
2020-06-17,314.07,311.66,314.39,310.86,72927919.0,311.72,311.71,314.08,314.06
2020-06-18,310.005,311.78,312.3,309.51,65140280.0,311.58,311.55,310.01,310.0
2020-06-19,314.17,308.64,314.38,306.53,112454098.0,306.92,306.91,314.17,314.14
2020-06-22,307.99,310.62,311.05,306.75,63566920.0,310.98,310.95,307.99,307.97
2020-06-23,313.49,312.05,314.5,311.6101,59124762.0,312.0,311.99,313.49,313.47
2020-06-24,309.84,304.09,310.51,302.1,113084026.0,304.43,304.4,309.84,309.83
2020-06-25,303.47,307.35,307.64,301.28,79007614.0,307.57,307.56,303.48,303.47
2020-06-26,306.16,300.05,306.39,299.42,109776653.0,300.66,300.65,306.17,306.15
2020-06-29,301.41,304.46,304.61,298.93,67631354.0,304.69,304.66,301.42,301.4
2020-06-30,303.99,308.36,310.2,303.82,96027761.0,308.39,308.35,303.99,303.98
2020-07-01,309.57,310.52,311.89,309.07,60827381.0,310.48,310.45,309.57,309.56
2020-07-02,314.24,312.23,315.7,311.51,58615207.0,312.74,312.72,314.24,314.23
2020-07-06,316.37,317.05,317.68,315.56,51081481.0,317.3,317.29,316.38,316.37
2020-07-07,315.38,313.78,317.52,313.37,71861084.0,314.0,313.99,315.38,315.35
2020-07-08,314.61,316.18,316.3,312.7,47885692.0,316.38,316.34,314.61,314.59
2020-07-09,316.84,314.38,317.1,310.68,73349466.0,314.29,314.28,316.84,316.81
